valve,flow,direction,step,touch,epoch,time
200, 31023, b, 35, 0, 1, 00:05:18:03
200, 31040, b, 36, 0, 1, 00:05:18:03
200, 31040, b, 37, 0, 1, 00:05:18:03
200, 31040, b, 38, 0, 1, 00:05:18:03
200, 31040, b, 39, 0, 1, 00:05:18:03
201,31040,f,0,0,5,00:05:30:03
201,31040,f,1,0,5,00:05:30:03
201,31057,f,2,0,5,00:05:30:03
201,31040,f,3,0,5,00:05:30:03
201,31057,f,4,0,5,00:05:31:03
201,31023,f,5,0,5,00:05:31:03
201,31040,f,6,0,5,00:05:31:03
201,31040,f,7,0,5,00:05:31:03
201,31040,f,8,0,5,00:05:31:03
201,31040,f,9,0,5,00:05:32:03
201,31040,f,10,1,5,00:05:32:03
201,31057,f,11,1,5,00:05:32:03
201,31057,f,12,1,5,00:05:32:03
201,31023,f,13,1,5,00:05:32:03
201,31023,f,14,1,5,00:05:33:03
201,31040,f,15,1,5,00:05:33:03
201,31023,f,16,1,5,00:05:33:03
201,30990,f,17,1,5,00:05:33:03
201,31023,f,18,1,5,00:05:33:03
201,31023,f,19,1,5,00:05:34:03
201, 31023, b, 20, 1, 5, 00:05:34:03
201, 31040, b, 21, 1, 5, 00:05:34:03
201, 31040, b, 22, 1, 5, 00:05:34:03
201, 31040, b, 23, 1, 5, 00:05:34:03
201, 31057, b, 24, 1, 5, 00:05:35:03
201, 31040, b, 25, 1, 5, 00:05:35:03
201, 31057, b, 26, 1, 5, 00:05:35:03
201, 31040, b, 27, 1, 5, 00:05:35:03
201, 31057, b, 28, 1, 5, 00:05:35:03
201, 31040, b, 29, 1, 5, 00:05:36:03
201, 31057, b, 30, 1, 5, 00:05:36:03
201, 31040, b, 31, 0, 5, 00:05:36:03
201, 31057, b, 32, 0, 5, 00:05:36:03
201, 31057, b, 33, 0, 5, 00:05:36:03
201, 31057, b, 34, 0, 5, 00:05:37:03
201, 31040, b, 35, 0, 5, 00:05:37:03
201, 31040, b, 36, 0, 5, 00:05:37:03
201, 31057, b, 37, 0, 5, 00:05:37:03
201, 31074, b, 38, 0, 5, 00:05:37:03
201, 31040, b, 39, 0, 5, 00:05:38:03
201,31057,f,0,0,4,00:05:38:03
201,31023,f,1,0,4,00:05:38:03
201,31040,f,2,0,4,00:05:38:03
201,31040,f,3,0,4,00:05:38:03
201,31023,f,4,0,4,00:05:39:03
201,31007,f,5,0,4,00:05:39:03
201,31040,f,6,0,4,00:05:39:03
201,31040,f,7,0,4,00:05:39:03
201,31040,f,8,0,4,00:05:39:03
201,31040,f,9,0,4,00:05:40:03
201,31040,f,10,1,4,00:05:40:03
201,31057,f,11,1,4,00:05:40:03
201,31040,f,12,1,4,00:05:40:03
201,31040,f,13,1,4,00:05:40:03
201,31057,f,14,1,4,00:05:41:03
201,31040,f,15,1,4,00:05:41:03
201,31057,f,16,1,4,00:05:41:03
201,31023,f,17,1,4,00:05:41:03
201,31040,f,18,1,4,00:05:41:03
201,31040,f,19,1,4,00:05:42:03
201, 31040, b, 20, 1, 4, 00:05:42:03
201, 31040, b, 21, 1, 4, 00:05:42:03
201, 31057, b, 22, 1, 4, 00:05:42:03
201, 31040, b, 23, 1, 4, 00:05:42:03
201, 31040, b, 24, 1, 4, 00:05:43:03
201, 31057, b, 25, 1, 4, 00:05:43:03
201, 31040, b, 26, 1, 4, 00:05:43:03
201, 31023, b, 27, 1, 4, 00:05:43:03
201, 31040, b, 28, 1, 4, 00:05:43:03
201, 31007, b, 29, 1, 4, 00:05:44:03
201, 31023, b, 30, 1, 4, 00:05:44:03
201, 31007, b, 31, 0, 4, 00:05:44:03
201, 31023, b, 32, 0, 4, 00:05:44:03
201, 31023, b, 33, 0, 4, 00:05:44:03
201, 31040, b, 34, 0, 4, 00:05:45:03
201, 31023, b, 35, 0, 4, 00:05:45:03
201, 31040, b, 36, 0, 4, 00:05:45:03
201, 31040, b, 37, 0, 4, 00:05:45:03
201, 31040, b, 38, 0, 4, 00:05:45:03
201, 31040, b, 39, 0, 4, 00:05:46:03
201,31057,f,0,0,3,00:05:46:03
201,31040,f,1,0,3,00:05:46:03
201,31057,f,2,0,3,00:05:46:03
201,31057,f,3,0,3,00:05:46:03
201,31040,f,4,0,3,00:05:47:03
201,31040,f,5,0,3,00:05:47:03
201,31040,f,6,0,3,00:05:47:03
201,31057,f,7,0,3,00:05:47:03
201,31057,f,8,0,3,00:05:47:03
201,31057,f,9,0,3,00:05:48:03
201,31074,f,10,1,3,00:05:48:03
201,31057,f,11,1,3,00:05:48:03
201,31057,f,12,1,3,00:05:48:03
201,31023,f,13,1,3,00:05:48:03
201,31040,f,14,1,3,00:05:49:03
201,31023,f,15,1,3,00:05:49:03
201,31023,f,16,1,3,00:05:49:03
201,31007,f,17,1,3,00:05:49:03
201,31023,f,18,1,3,00:05:49:03
201,31023,f,19,1,3,00:05:50:03
201, 31023, b, 20, 1, 3, 00:05:50:03
201, 31040, b, 21, 1, 3, 00:05:50:03
201, 31040, b, 22, 1, 3, 00:05:50:03
201, 31040, b, 23, 1, 3, 00:05:50:03
201, 31057, b, 24, 1, 3, 00:05:51:03
201, 31057, b, 25, 1, 3, 00:05:51:03
201, 31057, b, 26, 1, 3, 00:05:51:03
201, 31040, b, 27, 1, 3, 00:05:51:03
201, 31040, b, 28, 1, 3, 00:05:51:03
201, 31040, b, 29, 1, 3, 00:05:52:03
201, 31040, b, 30, 1, 3, 00:05:52:03
201, 31023, b, 31, 0, 3, 00:05:52:03
201, 31023, b, 32, 0, 3, 00:05:52:03
201, 31023, b, 33, 0, 3, 00:05:52:03
201, 31040, b, 34, 0, 3, 00:05:53:03
201, 31040, b, 35, 0, 3, 00:05:53:03
201, 31040, b, 36, 0, 3, 00:05:53:03
201, 31040, b, 37, 0, 3, 00:05:53:03
201, 31040, b, 38, 0, 3, 00:05:53:03
201, 31040, b, 39, 0, 3, 00:05:54:03
201,31023,f,0,0,2,00:05:54:03
201,31023,f,1,0,2,00:05:54:03
201,31023,f,2,0,2,00:05:54:03
201,31023,f,3,0,2,00:05:54:03
201,31040,f,4,0,2,00:05:55:03
201,31023,f,5,0,2,00:05:55:03
201,31040,f,6,0,2,00:05:55:03
201,31040,f,7,0,2,00:05:55:03
201,31040,f,8,0,2,00:05:55:03
201,31040,f,9,0,2,00:05:56:03
201,31040,f,10,1,2,00:05:56:03
201,31040,f,11,1,2,00:05:56:03
201,31057,f,12,1,2,00:05:56:03
201,31057,f,13,1,2,00:05:56:03
201,31040,f,14,1,2,00:05:57:03
201,31040,f,15,1,2,00:05:57:03
201,31040,f,16,1,2,00:05:57:03
201,31040,f,17,1,2,00:05:57:03
201,31040,f,18,1,2,00:05:57:03
201,31040,f,19,1,2,00:05:58:03
201, 31040, b, 20, 1, 2, 00:05:58:03
201, 31040, b, 21, 1, 2, 00:05:58:03
201, 31057, b, 22, 1, 2, 00:05:58:03
201, 31040, b, 23, 1, 2, 00:05:58:03
201, 31040, b, 24, 1, 2, 00:05:59:03
201, 31057, b, 25, 1, 2, 00:05:59:03
201, 31040, b, 26, 1, 2, 00:05:59:03
201, 31023, b, 27, 1, 2, 00:05:59:03
201, 31040, b, 28, 1, 2, 00:05:59:03
201, 31023, b, 29, 1, 2, 00:06:00:03
201, 31023, b, 30, 1, 2, 00:06:00:03
201, 31007, b, 31, 0, 2, 00:06:00:03
201, 31023, b, 32, 0, 2, 00:06:00:03
201, 31040, b, 33, 0, 2, 00:06:00:03
201, 31040, b, 34, 0, 2, 00:06:01:03
201, 31040, b, 35, 0, 2, 00:06:01:03
201, 31040, b, 36, 0, 2, 00:06:01:03
201, 31057, b, 37, 0, 2, 00:06:01:03
201, 31040, b, 38, 0, 2, 00:06:01:03
201, 31040, b, 39, 0, 2, 00:06:02:03
201,31057,f,0,0,1,00:06:02:03
201,31040,f,1,0,1,00:06:02:03
201,31040,f,2,0,1,00:06:02:03
201,31040,f,3,0,1,00:06:02:03
201,31040,f,4,0,1,00:06:03:03
201,31023,f,5,0,1,00:06:03:03
201,31040,f,6,0,1,00:06:03:03
201,31040,f,7,0,1,00:06:03:03
201,31057,f,8,0,1,00:06:03:03
201,31040,f,9,0,1,00:06:04:03
201,31057,f,10,1,1,00:06:04:03
201,31057,f,11,1,1,00:06:04:03
201,31057,f,12,1,1,00:06:04:03
201,31023,f,13,1,1,00:06:04:03
201,31040,f,14,1,1,00:06:05:03
201,31023,f,15,1,1,00:06:05:03
201,31023,f,16,1,1,00:06:05:03
201,31023,f,17,1,1,00:06:05:03
201,31040,f,18,1,1,00:06:05:03
201,31023,f,19,1,1,00:06:06:03
201, 31023, b, 20, 1, 1, 00:06:06:03
201, 31023, b, 21, 1, 1, 00:06:06:03
201, 31040, b, 22, 1, 1, 00:06:06:03
201, 31023, b, 23, 1, 1, 00:06:06:03
201, 31040, b, 24, 1, 1, 00:06:07:03
201, 31057, b, 25, 1, 1, 00:06:07:03
201, 31057, b, 26, 1, 1, 00:06:07:03
201, 31023, b, 27, 1, 1, 00:06:07:03
201, 31040, b, 28, 1, 1, 00:06:07:03
201, 31040, b, 29, 1, 1, 00:06:08:03
201, 31040, b, 30, 1, 1, 00:06:08:03
201, 31040, b, 31, 0, 1, 00:06:08:03
201, 31040, b, 32, 0, 1, 00:06:08:03
201, 31057, b, 33, 0, 1, 00:06:08:03
201, 31040, b, 34, 0, 1, 00:06:09:03
201, 31040, b, 35, 0, 1, 00:06:09:03
201, 31057, b, 36, 0, 1, 00:06:09:03
201, 31057, b, 37, 0, 1, 00:06:09:03
201, 31040, b, 38, 0, 1, 00:06:09:03
201, 31040, b, 39, 0, 1, 00:06:10:03
202,31040,f,0,0,5,00:06:21:03
202,31040,f,1,0,5,00:06:21:03
202,31057,f,2,0,5,00:06:21:03
202,31057,f,3,0,5,00:06:21:03
202,31057,f,4,0,5,00:06:22:03
202,31040,f,5,0,5,00:06:22:03
202,31040,f,6,0,5,00:06:22:03
202,31023,f,7,0,5,00:06:22:03
202,31023,f,8,0,5,00:06:22:03
202,31007,f,9,0,5,00:06:23:03
202,31007,f,10,1,5,00:06:23:03
202,31007,f,11,1,5,00:06:23:03
202,31023,f,12,1,5,00:06:23:03
202,31023,f,13,1,5,00:06:23:03
202,31040,f,14,1,5,00:06:24:03
202,31040,f,15,1,5,00:06:24:03
202,31040,f,16,1,5,00:06:24:03
202,31040,f,17,1,5,00:06:24:03
202,31057,f,18,1,5,00:06:24:03
202,31040,f,19,1,5,00:06:25:03
202, 31040, b, 20, 1, 5, 00:06:25:03
202, 31040, b, 21, 1, 5, 00:06:25:03
202, 31057, b, 22, 1, 5, 00:06:25:03
202, 31040, b, 23, 1, 5, 00:06:25:03
202, 31040, b, 24, 1, 5, 00:06:26:03
202, 31040, b, 25, 1, 5, 00:06:26:03
202, 31040, b, 26, 1, 5, 00:06:26:03
202, 31023, b, 27, 1, 5, 00:06:26:03
202, 31057, b, 28, 1, 5, 00:06:26:03
202, 31057, b, 29, 1, 5, 00:06:27:03
202, 31057, b, 30, 1, 5, 00:06:27:03
202, 31057, b, 31, 0, 5, 00:06:27:03
202, 31040, b, 32, 0, 5, 00:06:27:03
202, 31040, b, 33, 0, 5, 00:06:27:03
202, 31040, b, 34, 0, 5, 00:06:28:03
202, 31007, b, 35, 0, 5, 00:06:28:03
202, 31040, b, 36, 0, 5, 00:06:28:03
202, 31007, b, 37, 0, 5, 00:06:28:03
202, 31023, b, 38, 0, 5, 00:06:28:03
202, 31007, b, 39, 0, 5, 00:06:29:03
202,31023,f,0,0,4,00:06:29:03
202,31023,f,1,0,4,00:06:29:03
202,31040,f,2,0,4,00:06:29:03
202,31040,f,3,0,4,00:06:29:03
202,31040,f,4,0,4,00:06:30:03
202,31040,f,5,0,4,00:06:30:03
202,31057,f,6,0,4,00:06:30:03
202,31040,f,7,0,4,00:06:30:03
202,31040,f,8,0,4,00:06:30:03
202,31023,f,9,0,4,00:06:31:03
202,31040,f,10,1,4,00:06:31:03
202,31057,f,11,1,4,00:06:31:03
202,31040,f,12,1,4,00:06:31:03
202,31023,f,13,1,4,00:06:31:03
202,31040,f,14,1,4,00:06:32:03
202,31057,f,15,1,4,00:06:32:03
202,31040,f,16,1,4,00:06:32:03
202,31040,f,17,1,4,00:06:32:03
202,31040,f,18,1,4,00:06:32:03
202,31040,f,19,1,4,00:06:33:03
202, 31040, b, 20, 1, 4, 00:06:33:03
202, 31040, b, 21, 1, 4, 00:06:33:03
202, 31023, b, 22, 1, 4, 00:06:33:03
202, 31007, b, 23, 1, 4, 00:06:33:03
202, 31007, b, 24, 1, 4, 00:06:34:03
202, 31007, b, 25, 1, 4, 00:06:34:03
202, 31023, b, 26, 1, 4, 00:06:34:03
202, 31023, b, 27, 1, 4, 00:06:34:03
202, 31040, b, 28, 1, 4, 00:06:34:03
202, 31040, b, 29, 1, 4, 00:06:35:03
202, 31057, b, 30, 1, 4, 00:06:35:03
202, 31040, b, 31, 0, 4, 00:06:35:03
202, 31057, b, 32, 0, 4, 00:06:35:03
202, 31040, b, 33, 0, 4, 00:06:35:03
202, 31040, b, 34, 0, 4, 00:06:36:03
202, 31040, b, 35, 0, 4, 00:06:36:03
202, 31057, b, 36, 0, 4, 00:06:36:03
202, 31040, b, 37, 0, 4, 00:06:36:03
202, 31057, b, 38, 0, 4, 00:06:36:03
202, 31040, b, 39, 0, 4, 00:06:37:03
202,31040,f,0,0,3,00:06:37:03
202,31040,f,1,0,3,00:06:37:03
202,31040,f,2,0,3,00:06:37:03
202,31057,f,3,0,3,00:06:37:03
202,31040,f,4,0,3,00:06:38:03
202,31023,f,5,0,3,00:06:38:03
202,31040,f,6,0,3,00:06:38:03
202,31023,f,7,0,3,00:06:38:03
202,31023,f,8,0,3,00:06:39:03
202,31007,f,9,0,3,00:06:39:03
202,31007,f,10,1,3,00:06:39:03
202,31023,f,11,1,3,00:06:39:03
202,31023,f,12,1,3,00:06:39:03
202,31023,f,13,1,3,00:06:40:03
202,31040,f,14,1,3,00:06:40:03
202,31040,f,15,1,3,00:06:40:03
202,31040,f,16,1,3,00:06:40:03
202,31040,f,17,1,3,00:06:40:03
202,31040,f,18,1,3,00:06:41:03
202,31057,f,19,1,3,00:06:41:03
202, 31057, b, 20, 1, 3, 00:06:41:03
202, 31040, b, 21, 1, 3, 00:06:41:03
202, 31040, b, 22, 1, 3, 00:06:41:03
202, 31040, b, 23, 1, 3, 00:06:42:03
202, 31057, b, 24, 1, 3, 00:06:42:03
202, 31023, b, 25, 1, 3, 00:06:42:03
202, 31040, b, 26, 1, 3, 00:06:42:03
202, 31040, b, 27, 1, 3, 00:06:42:03
202, 31057, b, 28, 1, 3, 00:06:43:03
202, 31057, b, 29, 1, 3, 00:06:43:03
202, 31057, b, 30, 1, 3, 00:06:43:03
202, 31040, b, 31, 0, 3, 00:06:43:03
202, 31057, b, 32, 0, 3, 00:06:43:03
202, 31040, b, 33, 0, 3, 00:06:44:03
202, 31023, b, 34, 0, 3, 00:06:44:03
202, 31007, b, 35, 0, 3, 00:06:44:03
202, 31007, b, 36, 0, 3, 00:06:44:03
202, 31007, b, 37, 0, 3, 00:06:44:03
202, 31023, b, 38, 0, 3, 00:06:45:03
202, 31007, b, 39, 0, 3, 00:06:45:03
202,31023,f,0,0,2,00:06:45:03
202,31007,f,1,0,2,00:06:45:03
202,31040,f,2,0,2,00:06:45:03
202,31040,f,3,0,2,00:06:46:03
202,31057,f,4,0,2,00:06:46:03
202,31023,f,5,0,2,00:06:46:03
202,31040,f,6,0,2,00:06:46:03
202,31057,f,7,0,2,00:06:46:03
202,31040,f,8,0,2,00:06:47:03
202,31023,f,9,0,2,00:06:47:03
202,31040,f,10,1,2,00:06:47:03
202,31040,f,11,1,2,00:06:47:03
202,31023,f,12,1,2,00:06:47:03
202,31023,f,13,1,2,00:06:48:03
202,31040,f,14,1,2,00:06:48:03
202,31040,f,15,1,2,00:06:48:03
202,31040,f,16,1,2,00:06:48:03
202,31040,f,17,1,2,00:06:48:03
202,31040,f,18,1,2,00:06:49:03
202,31023,f,19,1,2,00:06:49:03
202, 31023, b, 20, 1, 2, 00:06:49:03
202, 31007, b, 21, 1, 2, 00:06:49:03
202, 31023, b, 22, 1, 2, 00:06:49:03
202, 31007, b, 23, 1, 2, 00:06:50:03
202, 31007, b, 24, 1, 2, 00:06:50:03
202, 31023, b, 25, 1, 2, 00:06:50:03
202, 31023, b, 26, 1, 2, 00:06:50:03
202, 30990, b, 27, 1, 2, 00:06:50:03
202, 31023, b, 28, 1, 2, 00:06:51:03
202, 31023, b, 29, 1, 2, 00:06:51:03
202, 31040, b, 30, 1, 2, 00:06:51:03
202, 31023, b, 31, 0, 2, 00:06:51:03
202, 31057, b, 32, 0, 2, 00:06:51:03
202, 31057, b, 33, 0, 2, 00:06:52:03
202, 31040, b, 34, 0, 2, 00:06:52:03
202, 31023, b, 35, 0, 2, 00:06:52:03
202, 31040, b, 36, 0, 2, 00:06:52:03
202, 31040, b, 37, 0, 2, 00:06:52:03
202, 31040, b, 38, 0, 2, 00:06:53:03
202, 31023, b, 39, 0, 2, 00:06:53:03
202,31040,f,0,0,1,00:06:53:03
202,31023,f,1,0,1,00:06:53:03
202,31040,f,2,0,1,00:06:53:03
202,31040,f,3,0,1,00:06:54:03
202,31040,f,4,0,1,00:06:54:03
202,31023,f,5,0,1,00:06:54:03
202,31040,f,6,0,1,00:06:54:03
202,31040,f,7,0,1,00:06:54:03
202,31040,f,8,0,1,00:06:55:03
202,31040,f,9,0,1,00:06:55:03
202,31023,f,10,1,1,00:06:55:03
202,31023,f,11,1,1,00:06:55:03
202,31023,f,12,1,1,00:06:55:03
202,31007,f,13,1,1,00:06:56:03
202,31007,f,14,1,1,00:06:56:03
202,31023,f,15,1,1,00:06:56:03
202,31023,f,16,1,1,00:06:56:03
202,31007,f,17,1,1,00:06:56:03
202,31023,f,18,1,1,00:06:57:03
202,31023,f,19,1,1,00:06:57:03
202, 31023, b, 20, 1, 1, 00:06:57:03
202, 31040, b, 21, 1, 1, 00:06:57:03
202, 31057, b, 22, 1, 1, 00:06:57:03
202, 31040, b, 23, 1, 1, 00:06:58:03
202, 31057, b, 24, 1, 1, 00:06:58:03
202, 31040, b, 25, 1, 1, 00:06:58:03
202, 31057, b, 26, 1, 1, 00:06:58:03
202, 31040, b, 27, 1, 1, 00:06:58:03
202, 31040, b, 28, 1, 1, 00:06:59:03
202, 31040, b, 29, 1, 1, 00:06:59:03
202, 31040, b, 30, 1, 1, 00:06:59:03
202, 31023, b, 31, 0, 1, 00:06:59:03
202, 31040, b, 32, 0, 1, 00:06:59:03
202, 31040, b, 33, 0, 1, 00:07:00:03
202, 31040, b, 34, 0, 1, 00:07:00:03
202, 31040, b, 35, 0, 1, 00:07:00:03
202, 31057, b, 36, 0, 1, 00:07:00:03
202, 31057, b, 37, 0, 1, 00:07:00:03
202, 31057, b, 38, 0, 1, 00:07:01:03
202, 31040, b, 39, 0, 1, 00:07:01:03
203,31040,f,0,0,5,00:07:12:03
203,31007,f,1,0,5,00:07:12:03
203,31040,f,2,0,5,00:07:12:03
203,31023,f,3,0,5,00:07:13:03
203,31023,f,4,0,5,00:07:13:03
203,31023,f,5,0,5,00:07:13:03
203,31023,f,6,0,5,00:07:13:03
203,31023,f,7,0,5,00:07:13:03
203,31023,f,8,0,5,00:07:14:03
203,31007,f,9,0,5,00:07:14:03
203,31040,f,10,1,5,00:07:14:03
203,31040,f,11,1,5,00:07:14:03
203,31040,f,12,1,5,00:07:14:03
203,31007,f,13,1,5,00:07:15:03
203,31023,f,14,1,5,00:07:15:03
203,31023,f,15,1,5,00:07:15:03
203,31023,f,16,1,5,00:07:15:03
203,31007,f,17,1,5,00:07:15:03
203,31023,f,18,1,5,00:07:16:03
203,31040,f,19,1,5,00:07:16:03
203, 31040, b, 20, 1, 5, 00:07:16:03
203, 31057, b, 21, 1, 5, 00:07:16:03
203, 31057, b, 22, 1, 5, 00:07:16:03
203, 31040, b, 23, 1, 5, 00:07:17:03
203, 31057, b, 24, 1, 5, 00:07:17:03
203, 31040, b, 25, 1, 5, 00:07:17:03
203, 31057, b, 26, 1, 5, 00:07:17:03
203, 31040, b, 27, 1, 5, 00:07:17:03
203, 31040, b, 28, 1, 5, 00:07:18:03
203, 31040, b, 29, 1, 5, 00:07:18:03
203, 31040, b, 30, 1, 5, 00:07:18:03
203, 31023, b, 31, 0, 5, 00:07:18:03
203, 31040, b, 32, 0, 5, 00:07:18:03
203, 31057, b, 33, 0, 5, 00:07:19:03
203, 31057, b, 34, 0, 5, 00:07:19:03
203, 31040, b, 35, 0, 5, 00:07:19:03
203, 31057, b, 36, 0, 5, 00:07:19:03
203, 31040, b, 37, 0, 5, 00:07:19:03
203, 31040, b, 38, 0, 5, 00:07:20:03
203, 31023, b, 39, 0, 5, 00:07:20:03
203,31023,f,0,0,4,00:07:20:03
203,31007,f,1,0,4,00:07:20:03
203,31023,f,2,0,4,00:07:20:03
203,31023,f,3,0,4,00:07:21:03
203,31023,f,4,0,4,00:07:21:03
203,31007,f,5,0,4,00:07:21:03
203,31040,f,6,0,4,00:07:21:03
203,31040,f,7,0,4,00:07:21:03
203,31040,f,8,0,4,00:07:22:03
203,31040,f,9,0,4,00:07:22:03
203,31057,f,10,1,4,00:07:22:03
203,31040,f,11,1,4,00:07:22:03
203,31057,f,12,1,4,00:07:22:03
203,31040,f,13,1,4,00:07:23:03
203,31057,f,14,1,4,00:07:23:03
203,31040,f,15,1,4,00:07:23:03
203,31040,f,16,1,4,00:07:23:03
203,31040,f,17,1,4,00:07:23:03
203,31040,f,18,1,4,00:07:24:03
203,31040,f,19,1,4,00:07:24:03
203, 31040, b, 20, 1, 4, 00:07:24:03
203, 31057, b, 21, 1, 4, 00:07:24:03
203, 31057, b, 22, 1, 4, 00:07:24:03
203, 31040, b, 23, 1, 4, 00:07:25:03
203, 31057, b, 24, 1, 4, 00:07:25:03
203, 31040, b, 25, 1, 4, 00:07:25:03
203, 31040, b, 26, 1, 4, 00:07:25:03
203, 31023, b, 27, 1, 4, 00:07:25:03
203, 31023, b, 28, 1, 4, 00:07:26:03
203, 31023, b, 29, 1, 4, 00:07:26:03
203, 31023, b, 30, 1, 4, 00:07:26:03
203, 31023, b, 31, 0, 4, 00:07:26:03
203, 31023, b, 32, 0, 4, 00:07:26:03
203, 31023, b, 33, 0, 4, 00:07:27:03
203, 31040, b, 34, 0, 4, 00:07:27:03
203, 31023, b, 35, 0, 4, 00:07:27:03
203, 31040, b, 36, 0, 4, 00:07:27:03
203, 31057, b, 37, 0, 4, 00:07:27:03
203, 31040, b, 38, 0, 4, 00:07:28:03
203, 31040, b, 39, 0, 4, 00:07:28:03
203,31040,f,0,0,3,00:07:28:03
203,31040,f,1,0,3,00:07:28:03
203,31057,f,2,0,3,00:07:28:03
203,31040,f,3,0,3,00:07:29:03
203,31040,f,4,0,3,00:07:29:03
203,31023,f,5,0,3,00:07:29:03
203,31040,f,6,0,3,00:07:29:03
203,31040,f,7,0,3,00:07:29:03
203,31057,f,8,0,3,00:07:30:03
203,31040,f,9,0,3,00:07:30:03
203,31057,f,10,1,3,00:07:30:03
203,31040,f,11,1,3,00:07:30:03
203,31040,f,12,1,3,00:07:30:03
203,31023,f,13,1,3,00:07:31:03
203,31057,f,14,1,3,00:07:31:03
203,31040,f,15,1,3,00:07:31:03
203,31040,f,16,1,3,00:07:31:03
203,31007,f,17,1,3,00:07:31:03
203,31023,f,18,1,3,00:07:32:03
203,31023,f,19,1,3,00:07:32:03
203, 31023, b, 20, 1, 3, 00:07:32:03
203, 31023, b, 21, 1, 3, 00:07:32:03
203, 31023, b, 22, 1, 3, 00:07:32:03
203, 31007, b, 23, 1, 3, 00:07:33:03
203, 31023, b, 24, 1, 3, 00:07:33:03
203, 31040, b, 25, 1, 3, 00:07:33:03
203, 31040, b, 26, 1, 3, 00:07:33:03
203, 31040, b, 27, 1, 3, 00:07:33:03
203, 31040, b, 28, 1, 3, 00:07:34:03
203, 31040, b, 29, 1, 3, 00:07:34:03
203, 31040, b, 30, 1, 3, 00:07:34:03
203, 31023, b, 31, 0, 3, 00:07:34:03
203, 31040, b, 32, 0, 3, 00:07:34:03
203, 31057, b, 33, 0, 3, 00:07:35:03
203, 31057, b, 34, 0, 3, 00:07:35:03
203, 31023, b, 35, 0, 3, 00:07:35:03
203, 31040, b, 36, 0, 3, 00:07:35:03
203, 31040, b, 37, 0, 3, 00:07:35:03
203, 31040, b, 38, 0, 3, 00:07:36:03
203, 31040, b, 39, 0, 3, 00:07:36:03
203,31057,f,0,0,2,00:07:36:03
203,31040,f,1,0,2,00:07:36:03
203,31057,f,2,0,2,00:07:36:03
203,31057,f,3,0,2,00:07:37:03
203,31040,f,4,0,2,00:07:37:03
203,31007,f,5,0,2,00:07:37:03
203,31023,f,6,0,2,00:07:37:03
203,31040,f,7,0,2,00:07:37:03
203,31040,f,8,0,2,00:07:38:03
203,31023,f,9,0,2,00:07:38:03
203,31023,f,10,1,2,00:07:38:03
203,31023,f,11,1,2,00:07:38:03
203,31040,f,12,1,2,00:07:38:03
203,31040,f,13,1,2,00:07:39:03
203,31040,f,14,1,2,00:07:39:03
203,31057,f,15,1,2,00:07:39:03
203,31057,f,16,1,2,00:07:39:03
203,31040,f,17,1,2,00:07:39:03
203,31057,f,18,1,2,00:07:40:03
203,31040,f,19,1,2,00:07:40:03
203, 31040, b, 20, 1, 2, 00:07:40:03
203, 31040, b, 21, 1, 2, 00:07:40:03
203, 31057, b, 22, 1, 2, 00:07:40:03
203, 31040, b, 23, 1, 2, 00:07:41:03
203, 31040, b, 24, 1, 2, 00:07:41:03
203, 31040, b, 25, 1, 2, 00:07:41:03
203, 31057, b, 26, 1, 2, 00:07:41:03
203, 31040, b, 27, 1, 2, 00:07:41:03
203, 31057, b, 28, 1, 2, 00:07:42:03
203, 31040, b, 29, 1, 2, 00:07:42:03
203, 31057, b, 30, 1, 2, 00:07:42:03
203, 31040, b, 31, 0, 2, 00:07:42:03
203, 31040, b, 32, 0, 2, 00:07:42:03
203, 31040, b, 33, 0, 2, 00:07:43:03
203, 31023, b, 34, 0, 2, 00:07:43:03
203, 31007, b, 35, 0, 2, 00:07:43:03
203, 31024, b, 36, 0, 2, 00:07:43:03
203, 31023, b, 37, 0, 2, 00:07:43:03
203, 31023, b, 38, 0, 2, 00:07:44:03
203, 31023, b, 39, 0, 2, 00:07:44:03
203,31057,f,0,0,1,00:07:44:03
203,31040,f,1,0,1,00:07:44:03
203,31057,f,2,0,1,00:07:44:03
203,31040,f,3,0,1,00:07:45:03
203,31057,f,4,0,1,00:07:45:03
203,31040,f,5,0,1,00:07:45:03
203,31057,f,6,0,1,00:07:45:03
203,31040,f,7,0,1,00:07:45:03
203,31040,f,8,0,1,00:07:46:03
203,31040,f,9,0,1,00:07:46:03
203,31057,f,10,1,1,00:07:46:03
203,31040,f,11,1,1,00:07:46:03
203,31040,f,12,1,1,00:07:46:03
203,31023,f,13,1,1,00:07:47:03
203,31040,f,14,1,1,00:07:47:03
203,31040,f,15,1,1,00:07:47:03
203,31057,f,16,1,1,00:07:47:03
203,31040,f,17,1,1,00:07:47:03
203,31040,f,18,1,1,00:07:48:03
203,31040,f,19,1,1,00:07:48:03
203, 31023, b, 20, 1, 1, 00:07:48:03
203, 31023, b, 21, 1, 1, 00:07:48:03
203, 31023, b, 22, 1, 1, 00:07:49:03
203, 31007, b, 23, 1, 1, 00:07:49:03
203, 31023, b, 24, 1, 1, 00:07:49:03
203, 31023, b, 25, 1, 1, 00:07:49:03
203, 31024, b, 26, 1, 1, 00:07:49:03
203, 31007, b, 27, 1, 1, 00:07:50:03
203, 31040, b, 28, 1, 1, 00:07:50:03
203, 31040, b, 29, 1, 1, 00:07:50:03
